symbol,strategy,numba_status,vbt_status,numba_trades,vbt_trades,numba_return,vbt_return,numba_sharpe,vbt_sharpe
ASIANENE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,15.0,15.0,23.224737,32.322666,0.36435,0.53217
ASIANHOTNR,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,31.0,31.0,20.100503,30.843836,0.164252,0.229789
ASIANPAINT,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,121.0,123.0,428.794658,472.147902,0.39392,0.489587
ASIANTILES,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,60.0,60.0,189.801956,208.191037,0.356879,0.443406
ASKAUTOLTD,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,7.0,7.0,-12.766366,-12.305028,-0.253695,-0.286523
ASMS,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,19.0,19.0,16.998913,25.040243,0.457146,0.722337
ASPINWALL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,25.0,25.0,-70.906813,-71.448685,-0.50465,-0.61267
ASTEC,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,43.0,43.0,49.716565,50.64594,0.24105,0.292855
ASTERDM,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,23.0,23.0,71.861411,49.279366,0.416427,0.407494
ASTRAL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,73.0,73.0,6989.274955,6704.672359,0.972511,1.150891
ASTRAMICRO,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,78.0,78.0,245.603444,280.397654,0.36028,0.454383
ASTRAZEN,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,100.0,100.0,-28.296994,-30.444944,0.06742,0.085374
ASTRON,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,16.0,16.0,-40.688538,-39.79828,-0.177961,-0.203939
ATALREAL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,7.0,7.0,50.477456,51.431166,0.760009,0.929433
ATAM,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,3.0,3.0,-29.196925,-29.040794,-0.547503,-0.651704
ATGL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,35.0,35.0,282.093283,285.703438,0.811297,0.976901
ATL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,5.0,6.0,2.899639,-10.475099,0.181461,-0.176695
ATLANTAA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,68.0,68.0,652.966719,748.017196,0.52998,0.661683
ATLASCYCLE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,81.0,81.0,-41.146925,1.701442,0.037931,0.179705
ATUL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,77.0,77.0,421.654778,358.883692,0.447961,0.506903
ATULAUTO,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,39.0,39.0,45.736869,54.719436,0.25063,0.325589
AUBANK,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,33.0,33.0,-18.288461,-23.776492,0.01166,-0.028734
AURIONPRO,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,74.0,74.0,35.58175,44.720863,0.207974,0.267314
AUROPHARMA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,109.0,109.0,1786.580366,1658.318956,0.568231,0.667202
AURUM,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,36.0,36.0,85.545226,-97.619042,0.369542,0.004366
AUSOMENT,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,38.0,38.0,31.509422,3.935429,0.238528,0.223324
AUTOAXLES,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,94.0,94.0,1202.409951,953.268151,0.471347,0.531188
AUTOIND,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,53.0,53.0,18.144717,5.918239,0.173412,0.186811
AVADHSUGAR,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,27.0,27.0,-22.940977,-17.549772,0.059739,0.104137
AVALON,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,9.0,9.0,-21.105699,-25.33248,-0.251645,-0.393813
AVANTEL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,3.0,3.0,6.901256,1.86059,0.445252,0.243749
AVANTIFEED,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,50.0,50.0,2076.81522,2235.749917,0.938211,1.125203
AVG,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,21.0,21.0,-8.392474,-15.409326,0.079983,0.03422
AVL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,1.0,1.0,-11.107157,-11.03876,-1.0437,-1.240448
AVONMORE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,13.0,13.0,15.296085,11.07507,0.338354,0.352207
AVROIND,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,21.0,21.0,-1.444278,-10.95815,0.131743,0.071383
AVTNPL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,60.0,60.0,-73.473518,-73.31631,-0.107807,-0.124775
AWFIS,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,5.0,5.0,-7.379211,-14.560937,0.038081,-0.147491
AWHCL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,16.0,16.0,-4.23407,-8.950503,0.087968,0.056568
AWL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,8.0,8.0,10.038032,8.787784,0.246566,0.273318
AXISBANK,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,77.0,77.0,87.376127,92.860704,0.267587,0.330678
AXISCADES,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,97.0,97.0,453.407749,780.756932,0.386943,0.530624
AXITA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,12.0,12.0,-22.856775,-22.539141,-0.31455,-0.370012
AYMSYNTEX,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,28.0,28.0,75.597503,77.201497,0.340758,0.413316
AZAD,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,8.0,8.0,-29.119598,-30.637042,-0.723305,-0.917524
BAFNAPH,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,10.0,10.0,-44.962725,-51.145236,-0.901221,-1.221229
BAGFILMS,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,70.0,70.0,-60.503185,-44.724401,0.006792,0.121143
BAIDFIN,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,4.0,4.0,-9.327091,-8.977942,-0.210706,-0.239202
BAJAJCON,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,40.0,40.0,18.40863,17.00985,0.154674,0.181422
BAJAJELEC,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,68.0,68.0,495.085599,583.669249,0.525611,0.666775
BAJAJFINSV,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,77.0,77.0,925.978645,947.876061,0.737293,0.88382
BAJAJHCARE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,13.0,13.0,-32.115474,-31.354395,-0.301469,-0.345785
BAJAJHFL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,1.0,1.0,-7.343799,-7.261502,-1.458041,-1.733444
BAJAJHIND,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,109.0,109.0,218.937132,235.786447,0.291207,0.3579
BAJAJHLDNG,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,61.0,61.0,236.864373,196.256258,0.439233,0.480413
BAJAJINDEF,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Skipped: rows 83 < 90,Skipped: rows 83 < 90,,,,,,
BAJAJ_AUTO,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,70.0,70.0,367.702613,363.714124,0.561507,0.668031
BAJEL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,5.0,5.0,-30.742496,-30.504164,-0.767183,-0.910982
BAJFINANCE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,133.0,130.0,10102.207856,12947.081552,0.750986,0.934739
BALAJEE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,1.0,1.0,-8.881818,-8.799226,-1.589966,-1.891041
BALAJITELE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,81.0,81.0,6.975452,6.504344,0.155568,0.187491
BALAMINES,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,64.0,65.0,65.639186,31.26484,0.242416,0.239221
BALAXI,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,33.0,33.0,720.302281,1011.29437,1.168468,1.528133
BALKRISHNA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,29.0,29.0,-50.881326,-51.695762,-0.116216,-0.144169
BALKRISIND,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,70.0,69.0,1509.112918,1380.703624,0.715008,0.826679
BALMLAWRIE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,99.0,99.0,65.451303,58.604701,0.205988,0.242193
BALPHARMA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,41.0,41.0,-84.896589,-87.52545,-0.243216,-0.329925
BALRAMCHIN,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,104.0,104.0,434.170737,387.856999,0.364367,0.424039
BALUFORGE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,7.0,7.0,50.587097,43.514723,1.087063,1.16312
BANARBEADS,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,36.0,36.0,-46.108859,-52.437434,0.001554,-0.02672
BANARISUG,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,87.0,87.0,222.959073,151.961287,0.313425,0.327388
BANCOINDIA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,79.0,79.0,7.843651,9.271391,0.156214,0.191646
BANDHANBNK,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,23.0,23.0,-13.911608,-12.172919,-0.001234,0.014966
BANG,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,49.0,49.0,-85.927645,-87.49881,-0.38898,-0.488138
BANKA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,12.0,12.0,-38.779574,-41.00465,-0.468931,-0.591266
BANKBARODA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,98.0,98.0,90.564656,162.436158,0.224379,0.324726
BANKINDIA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,122.0,122.0,-68.402729,-62.245261,-0.044426,-0.014539
BANKNIFTY,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,135.0,135.0,215.780091,186.419681,0.385743,0.415782
BANSALWIRE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,2.0,2.0,-15.509927,-15.417259,-1.001992,-1.190752
BANSWRAS,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,61.0,61.0,142.927951,204.674531,0.321152,0.440268
BARBEQUE,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,15.0,15.0,-50.953936,-51.61848,-0.615102,-0.748757
BASF,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,86.0,84.0,126.34169,70.364522,0.251848,0.243203
BASML,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,51.0,51.0,-39.244826,-59.817507,0.049853,-0.020961
BATAINDIA,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,98.0,98.0,-27.857042,-33.032997,0.078531,0.08378
BAYERCROP,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,45.0,45.0,103.017891,102.983065,0.320903,0.384658
BBL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,66.0,66.0,-10.486907,-7.854188,0.104239,0.134664
BBOX,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,116.0,116.0,551.470121,516.776587,0.356113,0.421263
BBTC,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,107.0,107.0,-55.997712,-66.774742,0.040911,0.014308
BBTCL,"stochrsi(close, 14) > 80 AND rsi(close, 14) > 60 AND countstreak(rsi(close, 14) > 55, 6) >= 4",Success,Success,2.0,2.0,-21.817364,-21.698136,-1.037457,-1.241513
20MICRONS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
21STCENMGM,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
360ONE,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,10.0,10.0,18.624559,19.793303,0.265492,0.331302
3IINFOLTD,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,15.0,15.0,-56.234952,-55.811187,-0.241384,-0.284782
3MINDIA,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,40.0,40.0,610.913907,624.224612,0.558136,0.663752
3PLAND,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
5PAISA,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,11.0,11.0,66.045706,67.822403,0.456056,0.546547
63MOONS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,22.0,22.0,-58.049055,-57.864294,-0.290402,-0.342681
A2ZINFRA,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AAATECH,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AADHARHFC,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,1.0,1.0,-8.63856,-8.585944,-1.080854,-1.288533
AAKASH,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AAREYDRUGS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AARON,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,1.0,1.0,4.233844,4.245428,0.138084,0.166205
AARTECH,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AARTIDRUGS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,4.0,4.0,-25.878205,-25.738359,-0.214441,-0.254648
AARTIIND,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,7.0,7.0,78.557093,79.564158,0.344019,0.416915
AARTIPHARM,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,6.0,6.0,-24.445085,-24.098973,-0.539945,-0.634226
AARTISURF,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,5.0,5.0,107.101659,108.776871,0.897036,1.084783
AARVEEDEN,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AARVI,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
AAVAS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,8.0,8.0,75.923918,76.527424,0.792537,0.951937
ABAN,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,18.0,18.0,20.899786,22.83702,0.141899,0.178344
ABB,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,43.0,43.0,-5.243411,-0.36793,0.05825,0.086422
ABBOTINDIA,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,31.0,31.0,60.980864,74.908064,0.293084,0.393855
ABCAPITAL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ABDL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ABFRL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ABINFRA,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ABMINTLLTD,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ABREL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,11.0,11.0,59.933921,61.51098,0.272383,0.331437
ABSLAMC,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,3.0,3.0,-20.370078,-31.850178,-0.577968,-0.903825
ACC,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,51.0,51.0,-50.736117,-48.206722,-0.124317,-0.129855
ACCELYA,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,30.0,30.0,-3.970916,-1.752783,0.043595,0.062231
ACCURACY,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ACE,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,5.0,5.0,-37.485535,-41.344301,-0.387058,-0.475651
ACEINTEG,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ACI,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,6.0,6.0,-10.351088,-13.825167,-0.152684,-0.271259
ACL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,3.0,3.0,-36.058269,-36.477889,-0.583937,-0.70474
ACLGATI,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,1.0,1.0,-12.611944,-12.571322,-0.224096,-0.268638
ACMESOLAR,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ADANIENSOL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,6.0,6.0,-6.265446,-5.888688,-0.011023,-0.007963
ADANIENT,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,10.0,10.0,66.586538,66.702127,0.320529,0.382172
ADANIGREEN,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,13.0,13.0,18.696099,11.637926,0.236657,0.215508
ADANIPORTS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,8.0,8.0,82.115434,81.156208,0.444851,0.524848
ADANIPOWER,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,5.0,5.0,-11.998877,-12.802166,-0.104962,-0.118846
ADFFOODS,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ADL,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
ADOR,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,19.0,19.0,-16.326306,-16.495204,0.016965,0.020015
ADROITINFO,"macd(close, 12, 26, 9) crossover 0 AND atr(high, low, close, 14) > 15 AND bb_upper(close, 20, 2) > close",Success,Success,0.0,0.0,0.0,0.0,,inf
