Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Benchmark Return [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Max Gross Exposure [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Start Value,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
BFUTILITIE,File 1 (vectorbt),-12.713147,41.018392,,50.374025,0.000309,100212.091363,30.298766,55.752715,,1.044239,,1.004297,0.093195,0.142761,,,994.738458,,0.212091,,,-14.84672
BFUTILITIE,File 2 (custom),-12.366638,41.077215,,50.423502,0.001052,101037.008773,148.14411,55.109123,,1.045737,,1.021308,0.080023,0.041467,,,501.481527,,1.037009,,,-14.732088
BGRENERGY,File 1 (vectorbt),-10.293072,36.732303,,53.095346,-0.023568,85895.028787,-1567.219024,54.195764,,0.980553,,0.856496,-0.034934,-0.049516,,,2460.951122,,-14.104971,,,-15.69802
BGRENERGY,File 2 (custom),-10.182989,36.795408,,53.142104,-0.017201,85110.711494,-1654.36539,54.454906,,0.977244,,0.848744,-0.034032,-0.012815,,,1216.837485,,-14.889289,,,-15.582538
BHAGCHEM,File 1 (vectorbt),-10.486713,28.996132,,28.996132,0.077392,103357.970629,1119.323543,17.098903,,1.077754,,1.149648,0.16367,0.253362,,,611.181692,,3.357971,,,-10.95456
BHAGCHEM,File 2 (custom),-10.376437,29.066965,,29.066965,0.048189,103043.38441,1014.46147,17.167382,,1.074622,,1.134806,0.131013,0.072334,,,306.801194,,3.043384,,,-10.843816
BHAGERIA,File 1 (vectorbt),-12.058228,28.653228,,31.126514,-0.04035,86339.762362,-1366.023764,56.952391,,,,0.813775,0.021925,0.033915,,,1630.927098,,-13.660238,,,-17.137278
BHAGERIA,File 2 (custom),-11.816761,28.724404,,31.195219,-0.027867,86353.602583,-1364.639742,57.076776,,,,0.812595,0.017979,0.013542,,,807.604534,,-13.646397,,,-17.020358
BHAGYANGR,File 1 (vectorbt),-17.058491,30.121561,,30.121561,-0.090159,89334.826522,-3555.057826,22.473006,,0.925591,,0.710152,-0.119337,-0.177451,,,588.934246,,-10.665173,,,-20.940914
BHAGYANGR,File 2 (custom),-16.941649,30.191269,,30.191269,-0.063801,89090.49936,-3636.500213,22.525155,,0.922992,,0.70418,-0.102854,-0.038047,,,288.833093,,-10.909501,,,-20.820194
BHANDARI,File 1 (vectorbt),-13.513096,31.875743,,31.875743,-0.130756,63747.095929,-6042.150679,58.019473,,0.758266,,0.320343,-0.547394,-0.736518,,,854.786834,,-36.252904,,,-15.853078
BHANDARI,File 2 (custom),-12.463466,31.943699,,31.943699,-0.084958,66916.622865,-5513.896189,55.837118,,0.780215,,0.350855,-0.407056,-0.202181,,,426.993352,,-33.083377,,,-15.633959
BHARATFORG,File 1 (vectorbt),-8.51776,27.647758,,48.523319,0.198305,327805.526391,11390.27632,34.529167,,1.221994,,1.803068,0.489424,0.80382,,,11390.764609,,227.805526,,,-14.9141
BHARATFORG,File 2 (custom),-8.409451,27.654715,,47.987634,0.131388,319687.225696,10984.361285,34.841439,,1.21773,,1.780324,0.40017,0.248425,,,5710.574774,,219.687226,,,-14.799401
BHARATGEAR,File 1 (vectorbt),-15.936642,39.336677,,54.573118,-0.071001,32176.71038,-3767.960534,84.554099,,0.869845,,0.392827,-0.24171,-0.35616,,,1526.656125,,-67.82329,,,-26.173885
BHARATGEAR,File 2 (custom),-14.660148,38.99535,,54.6184,-0.043754,38267.512056,-3429.582664,81.277717,,0.89193,,0.450176,-0.165447,-0.073546,,,823.415573,,-61.732488,,,-19.835746
BHARATRAS,File 1 (vectorbt),-14.336851,32.079973,,39.761177,0.077847,171096.272201,4443.517013,47.309744,,1.127795,,1.417745,0.272638,0.434301,,,4105.524245,,71.096272,,,-19.492146
BHARATRAS,File 2 (custom),-12.485614,31.241018,,39.821255,0.06535,191250.965064,5703.185316,46.835478,,1.145391,,1.566303,0.257096,0.152929,,,2262.856894,,91.250965,,,-18.52411
BHARATSE,File 1 (vectorbt),,0.0,,,,,,,,,,,,,,,,,,,,
BHARATSE,File 2 (custom),,,21.165463,,,100000.0,,0.0,100.0,,0.0,,,,100000.0,0.0,0.0,0.0,0.0,0.0,,
BHARATWIRE,File 1 (vectorbt),-12.460429,34.907682,,39.318673,0.332092,193970.202348,11746.275294,33.584616,,1.376149,,2.245021,0.671379,1.11421,,,2243.540833,,93.970202,,,-15.802977
BHARATWIRE,File 2 (custom),-12.348181,34.610132,,37.929285,0.218263,190363.140354,11295.392544,33.680144,,1.366248,,2.205418,0.545435,0.287323,,,1155.119797,,90.36314,,,-15.68739
BHARTIARTL,File 1 (vectorbt),-8.024688,21.182803,,29.160891,-0.038522,67542.034095,-1545.617424,63.506255,,0.950509,,0.773849,-0.101934,-0.133435,,,4387.590097,,-32.457966,,,-13.361974
BHARTIARTL,File 2 (custom),-7.549686,21.261441,,29.231559,-0.024427,70625.631832,-1398.779437,61.574036,,0.96085,,0.789539,-0.062705,-0.02398,,,2181.585273,,-29.374368,,,-13.248825
BHARTIHEXA,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
BHARTIHEXA,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
BHEL,File 1 (vectorbt),-9.513281,26.901172,,35.269839,0.01221,113008.936222,684.680854,49.046647,,1.049459,,1.104247,0.113852,0.174099,,,3681.188332,,13.008936,,,-14.365182
BHEL,File 2 (custom),-9.344505,26.940784,,35.334404,0.007611,111643.243135,612.80227,48.86708,,1.04767,,1.093808,0.091263,0.051655,,,1833.148416,,11.643243,,,-14.251031
BIGBLOC,File 1 (vectorbt),-9.159044,45.735001,,50.97735,0.210391,144310.25248,7385.04208,30.119069,,1.158944,,2.142523,0.39055,0.634343,,,1238.54605,,44.310252,,,-11.763158
BIGBLOC,File 2 (custom),-9.050094,45.789112,,51.026224,0.140653,143365.176796,7227.529466,30.244481,,1.156777,,2.111335,0.320482,0.219645,,,639.353422,,43.365177,,,-11.651606
BIKAJI,File 1 (vectorbt),-8.322208,,,-6.074997,-0.59848,70626.968413,-7343.257897,29.682345,,0.404866,,,-2.019374,-2.314003,,,676.185141,,-29.373032,,,-9.921469
BIKAJI,File 2 (custom),-8.214094,,,-5.969128,-0.426004,70385.966201,-7403.50845,29.92223,,0.40233,,,-1.688718,-0.810122,,,322.873411,,-29.614034,,,-9.811757
BIL,File 1 (vectorbt),-11.897732,41.031471,,57.956578,-0.017641,84628.745731,-960.703392,56.659405,,1.012991,,0.877331,0.022658,0.037893,,,2674.674702,,-15.371254,,,-16.87218
BIL,File 2 (custom),-11.560739,39.987547,,57.998479,-0.013464,83434.129331,-1035.366917,55.68879,,1.009568,,0.866122,0.013881,0.007219,,,1329.33277,,-16.565871,,,-16.755524
BINANIIND,File 1 (vectorbt),-13.149648,30.538089,,54.266366,-0.016092,92990.54398,-778.828447,42.87952,,1.018892,,0.915179,0.03493,0.054026,,,1748.623553,,-7.009456,,,-16.127488
BINANIIND,File 2 (custom),-12.475307,30.222528,,54.311954,-0.008372,94935.718461,-562.697949,40.765881,,1.024921,,0.936886,0.038294,0.018371,,,887.525882,,-5.064282,,,-14.173748
BIOCON,File 1 (vectorbt),-8.152791,22.196101,,31.36443,0.009312,106007.277415,375.454838,43.652447,,1.039547,,1.060387,0.101724,0.149139,,,3409.816438,,6.007277,,,-12.545391
BIOCON,File 2 (custom),-7.634642,22.273727,,31.432897,0.010633,109562.461353,597.653835,41.325083,,1.045265,,1.099018,0.096929,0.057134,,,1735.043567,,9.562461,,,-12.433058
BIOFILCHEM,File 1 (vectorbt),-26.156359,,,-14.496904,-0.217031,28449.673272,-17887.581682,74.122649,,0.52082,,,-0.790201,-0.944262,,,401.795851,,-71.550327,,,-38.358481
BIOFILCHEM,File 2 (custom),-22.610923,,,-12.42782,-0.142375,34288.424884,-16427.893779,68.811598,,0.562403,,,-0.584304,-0.151191,,,193.495923,,-65.711575,,,-38.220361
BIRLACABLE,File 1 (vectorbt),-13.463809,39.198284,,45.275617,0.101304,193926.103079,6261.740205,56.000107,,1.172696,,1.59393,0.370642,0.606933,,,3923.103166,,93.926103,,,-25.118613
BIRLACABLE,File 2 (custom),-12.842421,38.49465,,44.642328,0.071827,195161.248278,6344.083219,54.591058,,1.174817,,1.604386,0.311141,0.195987,,,2046.533124,,95.161248,,,-24.993719
BIRLACORPN,File 1 (vectorbt),-8.789877,24.700467,,37.076736,0.116226,187568.426619,4962.508656,48.624331,,1.235845,3205.779466,1.632813,0.434233,0.700762,,,5062.394866,,87.568427,,,-11.078807
BIRLACORPN,File 2 (custom),-8.681295,24.504702,,37.139497,0.074535,181179.561806,4593.829508,48.990115,,1.223974,3084.460169,1.595112,0.348136,0.172416,,,2419.618694,,81.179562,,,-10.967939
BIRLAMONEY,File 1 (vectorbt),-14.948276,33.235804,,35.159641,-0.084367,56865.762887,-4792.693013,61.345361,,0.845533,,0.44756,-0.287045,-0.42593,,,1198.170362,,-43.134237,,,-21.668187
BIRLAMONEY,File 2 (custom),-14.357032,33.302401,,35.224317,-0.056154,58684.76499,-4590.581668,60.637254,,0.854059,,0.461125,-0.22438,-0.09791,,,584.249908,,-41.315235,,,-21.546741
BIRLANU,File 1 (vectorbt),-7.879563,24.807768,,33.37765,0.084362,135922.494451,3265.681314,29.176842,,1.149326,,1.583433,0.2708,0.421474,,,2407.009451,,35.922494,,,-11.681209
BIRLANU,File 2 (custom),-7.742483,24.882785,,33.444106,0.056133,134845.757368,3167.796124,29.372226,,1.146354,,1.567138,0.22076,0.102224,,,1212.716615,,34.845757,,,-11.569739
BLACKBUCK,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
BLACKBUCK,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
BLAL,File 1 (vectorbt),-12.965263,,,-12.965263,-0.68494,87047.689163,-12952.310837,12.952311,,0.501381,,,-1.248878,-1.550655,,,187.034924,,-12.952311,,,-12.965263
BLAL,File 2 (custom),-12.852511,,,-12.852511,-0.479748,86978.62869,-13021.37131,13.021371,,0.499814,,,-1.045262,-0.53403,,,87.025274,,-13.021371,,,-12.852511
BLBLIMITED,File 1 (vectorbt),-13.587139,42.576288,,52.366241,0.117911,207775.827753,8981.318979,44.113367,,1.19686,,1.895946,0.338673,0.566667,,,2879.178478,,107.775828,,,-20.320482
BLBLIMITED,File 2 (custom),-13.263727,41.614663,,52.413727,0.076722,201117.654163,8426.47118,44.33553,,1.190858,,1.863584,0.273136,0.140986,,,1462.340575,,101.117654,,,-20.200381
BLISSGVS,File 1 (vectorbt),-10.286249,,,-5.593696,-0.17561,21783.35832,-5586.902977,79.646497,,0.759274,,,-0.751462,-1.066925,,,1472.954055,,-78.216642,,,-14.46398
BLISSGVS,File 2 (custom),-10.176173,,,-5.488307,-0.12455,21541.978823,-5604.14437,79.871986,,0.757736,,,-0.628988,-0.413638,,,694.262649,,-78.458021,,,-14.34973
BLKASHYAP,File 1 (vectorbt),-15.903117,40.660754,,53.947415,0.015529,113295.497844,1208.681622,61.884512,,1.095777,,1.09763,0.140281,0.208864,,,2419.59089,,13.295498,,,-29.97013
BLKASHYAP,File 2 (custom),-13.625468,39.785283,,53.993322,0.027936,132610.850005,2964.622728,53.844144,,1.147052,,1.262127,0.179952,0.073324,,,1341.726777,,32.61085,,,-16.715743
BLS,File 1 (vectorbt),-11.962718,30.975671,,37.753114,0.1188,116672.2036,3334.44072,21.446854,,1.148927,,1.406326,0.243299,0.423733,,,1093.732544,,16.672204,,,-13.801382
BLS,File 2 (custom),-11.850967,31.044526,,37.815199,0.078796,116064.440723,3212.888145,21.478082,,1.145146,,1.390252,0.197562,0.104316,,,553.232605,,16.064441,,,-13.687795
BLSE,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
BLSE,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
BLUECOAST,File 1 (vectorbt),-12.392879,26.241959,,28.589731,0.037919,106918.089271,1383.617854,40.475951,,1.067657,,1.210525,0.186525,0.271317,,,856.872013,,6.918089,,,-15.840765
BLUECOAST,File 2 (custom),-11.502117,23.014996,,23.708938,0.014975,103769.521532,753.904306,38.957915,,1.057561,,1.121014,0.132008,0.09207,,,429.495893,,3.769522,,,-13.822706
BLUEDART,File 1 (vectorbt),-10.578916,23.160454,,32.939247,-0.010605,87743.987707,-583.619633,68.664532,,1.0097,,0.885937,0.022388,0.032952,,,2886.410241,,-12.256012,,,-21.501841
BLUEDART,File 2 (custom),-9.824153,23.237117,,33.006141,-0.00299,94963.225681,-239.846396,66.627533,,1.02174,,0.952603,0.041669,0.022425,,,1520.633484,,-5.036774,,,-19.174293
BLUEJET,File 1 (vectorbt),,27.049766,,27.049766,2.549623,127022.742918,27022.742918,9.282662,,1.74174,,,1.269485,2.547125,,,227.049993,,27.022743,,,27.049766
BLUEJET,File 2 (custom),0.0,27.122543,,27.122543,1.692005,126800.277137,26800.277137,9.262185,,1.738027,,,1.053356,0.768082,,,126.672843,,26.800277,,,27.122543
BLUESTARCO,File 1 (vectorbt),-9.252118,22.128618,,38.458631,0.127804,203213.614517,5160.680726,34.978804,,1.210627,,1.556469,0.411663,0.608561,,,6652.167847,,103.213615,,,-14.320623
BLUESTARCO,File 2 (custom),-9.134005,22.206312,,38.520011,0.084381,199526.816173,4976.340809,35.376957,,1.205765,,1.5397,0.335017,0.149603,,,3338.055821,,99.526816,,,-14.206517
BODALCHEM,File 1 (vectorbt),-11.655177,35.722576,,52.919441,0.399864,289501.827341,19561.393653,31.607709,,1.426929,13449.284467,2.514224,0.75302,1.335797,,,4212.581769,,189.501827,,,-14.198338
BODALCHEM,File 2 (custom),-11.543733,35.602635,,52.966374,0.265446,284588.718961,19040.918586,31.721993,,1.42025,13220.451686,2.484977,0.618095,0.36431,,,2029.918135,,184.588719,,,-14.084354
BOHRAIND,File 1 (vectorbt),-11.40686,,,-11.40686,-0.317268,88604.535385,-11395.464615,26.695,,0.781087,,,-0.557192,-0.84368,,,188.593329,,-11.395465,,,-11.40686
BOHRAIND,File 2 (custom),-10.125098,,,-10.125098,-0.20718,89697.810168,-10302.189832,25.787422,,0.800755,,,-0.41442,-0.369427,,,89.763526,,-10.30219,,,-10.125098
BOMDYEING,File 1 (vectorbt),-12.123627,28.231479,,35.370615,-0.080114,34093.691728,-3876.841663,72.723299,,0.81267,,0.491064,-0.321748,-0.43553,,,2437.352094,,-65.906308,,,-21.866217
BOMDYEING,File 2 (custom),-12.011715,28.303076,,35.43508,-0.056346,33624.064343,-3904.466803,72.958622,,0.809986,,0.486885,-0.271651,-0.089386,,,1177.904371,,-66.375936,,,-21.744572
BOROLTD,File 1 (vectorbt),-11.929182,22.677127,,22.677127,-0.050209,95095.150042,-1612.896004,29.598986,,0.973381,-66.161945,0.784133,-0.05699,-0.08613,,,620.988196,,-4.90485,,,-12.214596
BOROLTD,File 2 (custom),-11.817465,22.754273,,22.754273,-0.036676,94815.882549,-1706.08764,29.671438,,0.969964,-65.85453,0.77258,-0.053596,-0.027567,,,259.742738,,-5.184117,,,-12.102593
BORORENEW,File 1 (vectorbt),-13.760865,37.025478,,37.025478,-0.239299,65346.726974,-5775.545504,35.369383,,0.787892,,0.415224,-0.474092,-0.695468,,,962.938196,,-34.653273,,,-15.629611
BORORENEW,File 2 (custom),-12.943034,31.579818,,31.579818,-0.168617,65046.006279,-5825.66562,35.496518,,0.777591,,0.37206,-0.415981,-0.220573,,,458.369192,,-34.953994,,,-14.923701
BOROSCI,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
BOROSCI,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
BOSCHLTD,File 1 (vectorbt),-6.016627,15.652802,,25.130068,0.418666,214192.65077,10381.15007,16.046132,,1.359227,,3.460934,0.742757,1.217371,,,3768.747109,,114.192651,,,-9.157765
BOSCHLTD,File 2 (custom),-5.910816,15.736965,,25.204763,0.279529,201431.370602,9221.033691,15.072976,,1.350285,,3.305751,0.604372,0.352085,,,1794.529585,,101.431371,,,-9.048816
BPCL,File 1 (vectorbt),-8.013324,23.008617,,35.081271,0.067172,179554.703148,3314.779298,44.471701,,1.121632,,1.517343,0.259884,0.404035,,,6282.200411,,79.554703,,,-18.908576
BPCL,File 2 (custom),-7.671484,23.085432,,35.146025,0.047317,182266.450078,3427.768753,44.511495,,1.124091,,1.532486,0.219959,0.118744,,,3245.20942,,82.26645,,,-18.789886
BPL,File 1 (vectorbt),-13.973212,42.609411,,42.83224,-0.027769,82236.491393,-2220.438576,43.350671,,0.970238,,0.770943,-0.032779,-0.051877,,,1359.093864,,-17.763509,,,-18.29785
BPL,File 2 (custom),-13.859453,41.556952,,42.444038,-0.021399,80359.927007,-2455.009124,43.483798,,0.95988,,0.745827,-0.036873,-0.010581,,,663.933685,,-19.640073,,,-18.17977
BRIGADE,File 1 (vectorbt),-10.107591,35.703179,,47.486688,0.248747,265640.122321,16564.012232,34.600795,,1.310166,,2.464804,0.57168,1.02306,,,4016.095942,,165.640122,,,-14.220303
BRIGADE,File 2 (custom),-9.997693,35.767312,,47.539049,0.16722,262795.753875,16279.575387,34.68145,,1.306971,,2.438313,0.471098,0.295212,,,2077.7936,,162.795754,,,-14.106297
BRITANNIA,File 1 (vectorbt),-6.266934,20.328267,,31.338853,0.049454,127614.923507,1200.648848,27.698617,,1.07799,,1.216668,0.183645,0.27263,,,5734.176206,,27.614924,,,-9.502553
BRITANNIA,File 2 (custom),-5.993494,20.335362,,30.900562,0.036181,127919.009711,1213.869987,26.339432,,1.078742,,1.222443,0.154358,0.084473,,,2870.566034,,27.91901,,,-9.39326
BRNL,File 1 (vectorbt),-15.656475,,,-13.301682,-0.230681,59994.329245,-13335.223585,40.005671,,0.495135,,,-0.996327,-1.227747,,,476.33008,,-40.005671,,,-17.587966
BRNL,File 2 (custom),-15.541034,,,-13.188593,-0.161784,59855.625931,-13381.458023,40.144374,,0.493913,,,-0.830781,-0.291463,,,218.021273,,-40.144374,,,-17.470596
BROOKS,File 1 (vectorbt),-12.400354,37.828497,,43.817021,0.082834,141265.190831,3751.380985,45.423051,,1.128806,,1.328393,0.275036,0.467174,,,3002.732186,,41.265191,,,-18.188446
BROOKS,File 2 (custom),-12.21983,37.488371,,43.873048,0.053625,138720.938771,3520.085343,45.600261,,1.124493,,1.308287,0.221332,0.143288,,,1517.480052,,38.720939,,,-18.070476
BSE,File 1 (vectorbt),-6.765988,34.182147,,35.81978,0.188768,126714.535863,3816.362266,22.484767,,1.272164,,1.66755,0.362959,0.731992,,,1559.537407,,26.714536,,,-8.784762
BSE,File 2 (custom),-6.659428,34.247799,,35.883796,0.124802,125776.398101,3682.342586,22.586316,,1.26419,,1.639767,0.294652,0.168403,,,789.215752,,25.776398,,,-8.676186
BSHSL,File 1 (vectorbt),-8.927737,32.702534,,37.159593,0.950846,145827.784879,11456.94622,13.291847,,1.512258,,3.051824,0.813771,1.660335,,,972.383018,,45.827785,,,-10.102788
BSHSL,File 2 (custom),-8.819018,30.686501,,33.055945,0.578669,140783.553704,10195.888426,13.366238,,1.464967,,2.843411,0.63742,0.431818,,,498.729487,,40.783554,,,-9.992895
BSL,File 1 (vectorbt),-11.896946,36.470343,,39.264451,0.023535,118283.04193,2031.449103,44.126164,,1.095966,,1.261752,0.141678,0.246466,,,1657.577342,,18.283042,,,-15.35441
BSL,File 2 (custom),-11.700025,35.188294,,37.094655,0.013141,114510.287592,1612.254177,43.928068,,1.08657,,1.209824,0.106812,0.051824,,,829.01352,,14.510288,,,-14.727855
BSOFT,File 1 (vectorbt),-13.28129,42.578286,,65.364314,0.045643,146711.957913,4246.541628,49.492486,,1.147207,,1.414864,0.213547,0.381575,,,2581.605013,,46.711958,,,-20.775727
BSOFT,File 2 (custom),-13.168222,42.635551,,65.398815,0.03044,145094.585323,4099.507757,49.569812,,1.144323,,1.399945,0.174335,0.084922,,,1306.506311,,45.094585,,,-20.655172
BTML,File 1 (vectorbt),-12.664822,,,-11.150346,-0.362084,76273.544646,-11863.227677,27.213174,,0.262082,,,-1.109121,-1.241308,,,347.919902,,-23.726455,,,-14.179297
BTML,File 2 (custom),-10.54267,,,-10.045933,-0.243199,79705.699874,-10147.150063,23.93784,,0.298313,,,-0.816481,-0.158015,,,169.636264,,-20.2943,,,-11.039407
BUTTERFLY,File 1 (vectorbt),-12.586691,35.857778,,37.938048,-0.048183,83788.888908,-2229.511963,47.947057,,0.989862,1624.98461,0.728057,-0.017686,-0.02422,,,1378.893607,,-16.211111,,,-16.013035
BUTTERFLY,File 2 (custom),-12.474316,35.921756,,37.999948,-0.034763,83141.360849,-2308.112287,48.050692,,0.986735,1606.259145,0.718731,-0.019258,-0.007212,,,635.760675,,-16.858639,,,-15.897237
BVCL,File 1 (vectorbt),-15.153482,40.70353,,43.233906,0.043454,120773.105007,4154.621001,38.352866,,1.088442,,1.489775,0.179195,0.296645,,,894.578217,,20.773105,,,-17.9116
BVCL,File 2 (custom),-13.542082,40.762667,,43.290515,0.039193,126670.632362,5334.126472,36.733031,,1.099922,,1.676202,0.167146,0.101689,,,479.048023,,26.670632,,,-15.572765
BYKE,File 1 (vectorbt),-11.203449,,,-5.756541,-0.22834,29217.635334,-6966.419579,71.307021,,0.733865,-1118.168874,,-0.752476,-1.086029,,,1278.200697,,-70.782365,,,-14.930987
BYKE,File 2 (custom),-11.092456,,,-5.65099,-0.1624,28986.502538,-6990.652325,71.533545,,0.73235,-1106.974212,,-0.629425,-0.390995,,,587.066452,,-71.013497,,,-14.816271
CALSOFT,File 1 (vectorbt),-13.349273,,,-4.794341,-0.168735,27372.652167,-8069.705315,77.251371,,0.719002,,,-0.567664,-0.809215,,,1067.148639,,-72.627348,,,-17.815754
CALSOFT,File 2 (custom),-12.265525,,,-4.689751,-0.114081,30054.045245,-7771.772751,75.020975,,0.735544,,,-0.439238,-0.200577,,,523.961614,,-69.945955,,,-16.326799
CAMLINFINE,File 1 (vectorbt),-10.871107,34.893694,,41.325966,0.094484,130941.207062,2578.433922,41.095258,,1.114708,,1.366388,0.281001,0.474614,,,2280.50239,,30.941207,,,-16.475233
CAMLINFINE,File 2 (custom),-10.760447,34.958635,,41.384482,0.061793,129372.121618,2447.676801,41.173337,,1.111377,,1.346991,0.227157,0.168527,,,1148.508233,,29.372122,,,-16.358974
CAMPUS,File 1 (vectorbt),,21.193171,,21.193171,2.239549,121171.998689,21171.998689,4.198473,,3.678365,,,1.391364,4.135291,,,221.193392,,21.171999,,,21.193171
CAMPUS,File 2 (custom),0.0,21.271799,,21.271799,1.515034,121004.991432,21004.991432,4.193642,,3.704926,,,0.891935,0.583858,,,121.009469,,21.004991,,,21.271799
CAMS,File 1 (vectorbt),-8.149892,24.566605,,25.455531,0.37506,130871.880099,7717.970025,23.261899,,1.241013,,2.42437,0.563607,0.874628,,,990.447763,,30.87188,,,-8.171436
CAMS,File 2 (custom),-8.04195,24.641863,,25.529901,0.249154,130004.552069,7501.138017,23.254931,,1.236571,,2.38288,0.461102,0.274798,,,505.738674,,30.004552,,,-8.063472
CANBK,File 1 (vectorbt),-10.135533,23.715421,,34.452689,0.045074,140051.589172,1615.529561,49.550611,,1.108309,6125.468396,1.195014,0.217509,0.287572,,,5412.958571,,40.051589,,,-16.832261
CANBK,File 2 (custom),-9.844959,23.189016,,34.518071,0.028375,135377.642532,1402.891792,48.662623,,1.101418,5916.914892,1.176924,0.170032,0.06344,,,2578.616452,,35.377643,,,-16.715646
CANFINHOME,File 1 (vectorbt),-10.133594,26.408802,,35.911776,0.040737,139162.862293,2447.678893,47.068985,,1.079206,,1.412493,0.196765,0.307141,,,3019.349403,,39.162862,,,-13.357126
CANFINHOME,File 2 (custom),-10.021197,26.48222,,35.9757,0.026517,136860.564013,2303.785251,47.248612,,1.076752,,1.388175,0.158725,0.100476,,,1513.808682,,36.860564,,,-13.243982
CANTABIL,File 1 (vectorbt),-11.141304,38.226634,,41.0712,-0.01285,93664.907071,-791.886616,50.929878,,1.028091,,0.934834,0.029369,0.050965,,,2162.007038,,-6.335093,,,-15.591157
CANTABIL,File 2 (custom),-10.786951,37.946719,,40.446916,-0.008335,94111.835281,-736.02059,50.328251,,1.030013,,0.938251,0.02611,0.00905,,,1078.707715,,-5.888165,,,-14.502269
CAPACITE,File 1 (vectorbt),-12.401599,33.590246,,36.931473,0.020887,104569.63629,761.606048,40.821072,,1.067109,,1.080313,0.143142,0.191329,,,1264.423028,,4.569636,,,-19.331466
CAPACITE,File 2 (custom),-10.834858,33.656489,,36.994378,0.038752,111358.828627,1893.138104,36.67848,,1.096055,,1.219351,0.170813,0.073619,,,668.251866,,11.358829,,,-13.394147
CAPITALSFB,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
CAPITALSFB,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
CAPLIPOINT,File 1 (vectorbt),-13.081374,29.957875,,42.909572,0.23523,176017.090242,5847.46848,33.471709,,1.184204,,1.781872,0.442745,0.743539,,,2765.911949,,76.01709,,,-26.648918
CAPLIPOINT,File 2 (custom),-11.11825,30.027747,,42.966505,0.212266,204014.087118,8001.083624,32.135228,,1.223736,,2.075107,0.449174,0.38271,,,1657.222434,,104.014087,,,-13.570707
CAPTRUST,File 1 (vectorbt),-14.353179,31.484909,,31.484909,-0.161295,60453.384424,-6591.102596,52.143955,,0.82722,,0.298801,-0.338188,-0.574985,,,863.781537,,-39.546616,,,-18.303845
CAPTRUST,File 2 (custom),-13.746542,31.553256,,31.553256,-0.110269,61961.992142,-6339.667976,50.833033,,0.835735,,0.311313,-0.26525,-0.157265,,,420.677083,,-38.038008,,,-16.636305
CARBORUNIV,File 1 (vectorbt),-9.855013,32.207953,,58.053322,0.158958,419654.284044,16823.909687,46.744972,,1.275754,,1.856436,0.508158,0.808435,,,12486.157627,,319.654284,,,-21.148163
CARBORUNIV,File 2 (custom),-9.12925,31.617193,,56.217551,0.115109,422454.096856,16971.268256,44.279898,,1.277409,,1.926997,0.430536,0.215139,,,6356.577633,,322.454097,,,-19.971155
CARERATING,File 1 (vectorbt),-8.567764,21.057102,,24.37549,0.012065,104698.319144,391.526595,45.058595,,1.035952,,1.058332,0.116451,0.183948,,,2713.367103,,4.698319,,,-10.595091
CARERATING,File 2 (custom),-8.404124,21.135866,,24.450939,0.007204,104058.839015,338.236585,45.101233,,1.034514,,1.050766,0.093039,0.079438,,,1346.467305,,4.058839,,,-10.484706
CARRARO,File 1 (vectorbt),,0.0,,,11.231082,,,,,,,,1.772907,6.155944,,,99.9001,,,,,
CARRARO,File 2 (custom),,,,,7.552337,,,,,,,,1.485252,,,,0.0,,,,,
CARTRADE,File 1 (vectorbt),,28.518331,,34.180295,1.180008,188953.048462,32388.22784,23.305296,,1.32232,24176.592782,,0.972783,1.490729,,,675.120655,,88.953048,,,22.856368
CARTRADE,File 2 (custom),0.0,28.589642,,34.245949,0.778445,188151.184151,32047.748888,23.289799,,1.320857,24055.686375,,0.805956,0.59762,,,286.088382,,88.151184,,,22.933335
