symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
LICHSGFIN,Success,0.0044338359984976705,0.005753866000304697,0.0006429480017686728,0.026677820998884272,0.03764592800143873,1999-01-01 00:00:00,2025-03-06 00:00:00,6469 days 00:00:00,100000.0,122767.275514,22.767276,6714.267002,100.0,3981.96001,43.967667,3012 days 00:00:00,19,19,0,0.0,31.578947,36.099533,-11.569317,25.743107,-8.497583,78 days 20:00:00,36 days 07:23:04,1.191135,1198.277659,0.152136,0.026476,1.057581,0.220866
KERNEX,Success,0.004076309000083711,0.0057044300010602456,0.0004280969988030847,0.026047553001262713,0.036384282997460105,2005-12-20 00:00:00,2025-03-06 00:00:00,4315 days 00:00:00,100000.0,429160.730493,329.16073,149.1071,100.0,7512.720178,58.984656,2389 days 00:00:00,19,19,0,0.0,42.105263,52.903794,-15.141315,43.928849,-12.263567,32 days 00:00:00,33 days 10:54:32,2.160065,17324.248973,0.68296,0.222312,1.258421,1.079613
PRSMJOHNSN,Success,0.004684242001530947,0.006453772999520879,0.0004182699994998984,0.02610184399964055,0.037793517996760784,1995-06-14 00:00:00,2025-03-06 00:00:00,7363 days 00:00:00,100000.0,18623.873729,-81.376126,853.58209,100.0,1254.610786,87.310283,6807 days 00:00:00,20,20,0,0.0,20.0,31.271365,-23.706542,24.758373,-14.658969,52 days 00:00:00,38 days 21:00:00,0.150044,-4068.806314,-0.264647,-0.091559,0.886318,-0.371122
CANBK,Success,0.004324530000303639,0.0058586640006979,0.00042666499939514324,0.02653124200151069,0.0372756879987719,2003-01-01 00:00:00,2025-03-06 00:00:00,5492 days 00:00:00,100000.0,124317.365838,24.317366,785.464291,100.0,5062.010977,50.623288,3528 days 00:00:00,21,21,0,0.0,38.095238,35.900093,-18.001916,23.262002,-10.422312,40 days 03:00:00,19 days 20:18:27,1.141953,1157.969802,0.17287,0.028784,1.084267,0.226916
KKCL,Success,0.004461059001187095,0.005772625001554843,0.0005258590026642196,0.18596579199947882,0.19686466100029065,2006-04-13 00:00:00,2025-03-06 00:00:00,4608 days 00:00:00,100000.0,58491.532867,-41.508467,905.956048,100.0,1672.069103,51.523712,4401 days 00:00:00,11,11,0,0.0,18.181818,32.012134,-17.731313,26.225842,-10.468685,53 days 00:00:00,30 days 10:40:00,0.446103,-3773.497012,-0.30375,-0.08072,0.853388,-0.43421
BANG,Success,0.0032086209976114333,0.005949351001618197,0.0004788799997186288,0.026283103001333075,0.036172245996567653,2008-02-20 00:00:00,2025-03-06 00:00:00,3855 days 00:00:00,100000.0,64625.503542,-35.374496,-69.689835,100.0,928.85053,52.311966,3750 days 00:00:00,6,6,0,0.0,16.666667,53.427611,-20.740495,53.427611,-15.826196,93 days 00:00:00,65 days 09:36:00,0.479425,-5895.74941,-0.058097,-0.077405,0.971778,-0.087432
TARAPUR,Success,0.0027896399988094345,0.006294275000982452,0.0004599839994625654,0.031339818000560626,0.04102494399921852,2010-05-18 00:00:00,2025-03-06 00:00:00,3249 days 00:00:00,100000.0,84060.76593,-15.939234,-49.459932,100.0,1824.010247,47.613123,1568 days 00:00:00,10,10,0,0.0,30.0,61.048337,-28.243856,36.008582,-13.822779,42 days 00:00:00,25 days 13:42:51,0.836974,-1593.923407,0.049364,-0.040571,1.022712,0.078862
ORISSAMINE,Success,0.0030791130011493806,0.005896618000406306,0.0005267939995974302,0.026996936001523864,0.036632734998420347,2010-09-29 00:00:00,2025-03-06 00:00:00,3573 days 00:00:00,100000.0,32841.095441,-67.158905,67.478204,100.0,1064.379737,67.174971,3219 days 00:00:00,9,9,0,0.0,0.0,-7.303357,-17.4167,,-11.601584,,30 days 13:20:00,0.0,-7462.100507,-0.791341,-0.160056,0.660468,-1.067963
SUNTV,Success,0.004173803001322085,0.005954748998192372,0.00048145800246857107,0.026299234999896726,0.037044927001261385,2006-04-24 00:00:00,2025-03-06 00:00:00,4667 days 00:00:00,100000.0,91029.413928,-8.970586,54.18018,100.0,2114.873362,37.131577,2969 days 00:00:00,9,9,0,0.0,22.222222,35.213225,-11.59185,30.613302,-8.555521,28 days 12:00:00,27 days 10:17:08,0.877585,-996.731786,-0.03025,-0.019724,0.981629,-0.042921
NAHARPOLY,Success,0.002812341997923795,0.0057651799979794305,0.0005002940015401691,0.027270245998806786,0.036484981999819865,2011-06-16 00:00:00,2025-03-06 00:00:00,3279 days 00:00:00,100000.0,449186.760014,349.18676,572.736486,100.0,3713.220474,55.429699,1279 days 00:00:00,9,9,0,0.0,66.666667,57.153793,-19.292952,42.904566,-18.931508,36 days 00:00:00,36 days 16:00:00,4.157689,38798.52889,0.775886,0.328378,1.46466,1.427486
DRREDDY,Success,0.005741182998463046,0.006325957001536153,0.0005675700012943707,0.02644112999769277,0.039207477999298135,1994-11-03 00:00:00,2025-03-06 00:00:00,7507 days 00:00:00,100000.0,269436.9802,169.43698,5742.600217,100.0,11506.825476,30.554724,1847 days 00:00:00,29,29,0,0.0,41.37931,38.317873,-11.42527,19.434633,-6.311768,39 days 18:00:00,33 days 07:03:31,1.839231,5842.65449,0.398177,0.161585,1.180472,0.583836
VENUSREM,Success,0.004055325000081211,0.006511153998872032,0.00046766399827902205,0.026709770001616562,0.03787668999939342,2006-12-20 00:00:00,2025-03-06 00:00:00,4492 days 00:00:00,100000.0,126569.573843,26.569574,-22.091826,100.0,2504.941511,41.707287,2784 days 00:00:00,11,11,0,0.0,36.363636,40.898075,-19.848296,33.904673,-12.339999,23 days 06:00:00,28 days 00:00:00,1.259102,2415.415804,0.197433,0.046347,1.139371,0.315265
ATLANTAA,Success,0.003875367001455743,0.006642917996941833,0.000537402000190923,0.026998787001502933,0.03818056299860473,2006-09-25 00:00:00,2025-03-06 00:00:00,4558 days 00:00:00,100000.0,77925.921485,-22.074079,-15.704628,100.0,2043.989127,59.984935,2253 days 00:00:00,12,12,0,0.0,25.0,56.341173,-20.319953,46.028998,-14.15467,37 days 08:00:00,14 days 18:40:00,0.809898,-1839.506543,-0.047044,-0.032966,0.969001,-0.071727
FEL,Success,0.004006849998404505,0.006159406999358907,0.0011988480000582058,0.026503766999667278,0.03799351900306647,2006-11-02 00:00:00,2025-03-06 00:00:00,4403 days 00:00:00,100000.0,92593.680575,-7.406319,-99.85613,100.0,2060.692805,51.2203,3554 days 00:00:00,10,10,0,0.0,30.0,40.916958,-16.242324,28.997666,-11.186831,60 days 08:00:00,28 days 00:00:00,0.913007,-740.631943,0.031006,-0.012414,1.015989,0.049568
PARACABLES,Success,0.003015153997694142,0.005650450999382883,0.0004850779987464193,0.02588194900090457,0.03516114000012749,2007-01-03 00:00:00,2025-03-06 00:00:00,4386 days 00:00:00,100000.0,64535.263812,-35.464736,27.70485,100.0,1549.083718,55.787821,2227 days 00:00:00,11,11,0,0.0,27.272727,58.044932,-26.429245,42.427823,-16.846303,43 days 00:00:00,29 days 03:00:00,0.666755,-3224.066926,-0.059126,-0.064155,0.971567,-0.090952
MTNL,Success,0.0047275440010707825,0.006648425001912983,0.000538852000318002,0.026380204999441048,0.03842702399924747,1999-01-01 00:00:00,2025-03-06 00:00:00,6469 days 00:00:00,100000.0,146049.042925,46.049043,-77.050162,100.0,2124.245252,41.352951,3246 days 00:00:00,9,9,0,0.0,44.444444,42.036807,-16.798554,32.040862,-13.442335,23 days 00:00:00,25 days 09:36:00,1.533444,5116.560325,0.225166,0.052237,1.198921,0.382394
RAMKY,Success,0.002940463997219922,0.005837409997184295,0.0006022119996487163,0.026165546998527134,0.03567430800103466,2010-10-08 00:00:00,2025-03-07 00:00:00,3567 days 00:00:00,100000.0,284049.172735,184.049173,27.516782,100.0,2621.028164,30.87374,1112 days 00:00:00,9,9,0,0.0,55.555556,50.096539,-18.34649,39.916647,-14.319092,35 days 09:36:00,12 days 00:00:00,3.47904,20449.908082,0.771617,0.36517,1.576675,1.486404
PNBGILTS,Success,0.004559924000204774,0.005707478998374427,0.0006119039971963502,0.02681803899758961,0.03782605699962005,2000-09-21 00:00:00,2025-03-06 00:00:00,5952 days 00:00:00,100000.0,75430.383788,-24.569616,487.52225,100.0,2605.602387,34.040144,3770 days 00:00:00,14,14,0,0.0,21.428571,38.498929,-16.695533,31.155005,-9.404642,56 days 16:00:00,36 days 06:32:43,0.752547,-1754.972587,-0.047965,-0.050359,0.974737,-0.069369
ZENSARTECH,Success,0.004179558000032557,0.005802608997328207,0.00046884500261512585,0.026162491001741728,0.03673953399993479,2004-03-04 00:00:00,2025-03-06 00:00:00,5138 days 00:00:00,100000.0,310264.477399,210.264477,7608.717949,100.0,6420.317536,40.870746,1126 days 00:00:00,19,19,0,0.0,52.631579,41.477102,-17.445358,25.350185,-11.549248,35 days 14:24:00,52 days 05:20:00,2.21945,11066.551442,0.506154,0.204934,1.21671,0.850365
LT,Success,0.004835109997657128,0.006774063000193564,0.0005716129999200348,0.026077054000779754,0.03839363500082982,2004-06-23 00:00:00,2025-03-06 00:00:00,5123 days 00:00:00,100000.0,139681.612435,39.681612,4513.410209,100.0,4500.680422,34.257634,2775 days 00:00:00,19,19,0,0.0,36.842105,36.225209,-8.862289,18.28152,-6.624612,76 days 00:00:00,23 days 22:00:00,1.411469,2088.505918,0.257794,0.070338,1.093983,0.377106
BRITANNIA,Success,0.004748166000354104,0.005752131997724064,0.0006659479986410588,0.027467034000437707,0.038765970999520505,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,140967.993548,40.967994,5283.571837,100.0,5495.583708,28.066471,2323 days 00:00:00,21,21,0,0.0,33.333333,33.162295,-10.155583,20.427998,-6.495151,74 days 00:00:00,24 days 20:34:17,1.339077,1950.856836,0.237582,0.069711,1.099712,0.354549
DHUNINV,Success,0.002557407999120187,0.0061435959978553,0.0006819510017521679,0.027633818001049804,0.03714944600142189,2011-03-30 00:00:00,2025-03-07 00:00:00,3126 days 00:00:00,100000.0,78017.018498,-21.982982,2272.87147,100.0,1455.896954,52.54145,1876 days 00:00:00,6,6,0,0.0,16.666667,64.454195,-17.196225,64.454195,-13.817607,400 days 00:00:00,23 days 00:00:00,0.745487,-3663.83025,-0.022104,-0.054375,0.990905,-0.032875
SKMEGGPROD,Success,0.0045433489976858255,0.006480578998889541,0.0006096430006437004,0.02534561299762572,0.037103742000908824,1999-01-01 00:00:00,2025-03-06 00:00:00,5404 days 00:00:00,100000.0,30653.632874,-69.346367,2924.5,100.0,1414.996478,80.740383,3648 days 00:00:00,11,11,0,0.0,9.090909,34.098461,-28.576523,34.098461,-13.531733,6 days 00:00:00,62 days 21:36:00,0.276661,-6304.215193,-0.263157,-0.095067,0.885005,-0.394463
ZENITHSTL,Success,0.0028144819989393,0.00602313100171159,0.00047472900041611865,0.025902291999955196,0.035348126002645586,2007-04-30 00:00:00,2025-03-07 00:00:00,3957 days 00:00:00,100000.0,139541.715067,39.541715,-63.938655,100.0,1629.718771,51.996056,1012 days 00:00:00,8,8,0,0.0,50.0,49.468984,-23.7822,32.852285,-17.75108,22 days 12:00:00,27 days 00:00:00,1.508245,4942.714383,0.2586,0.060027,1.167715,0.401426
GARFIBRES,Success,0.004868004001764348,0.005892626002605539,0.0006127199994807597,0.026495661000808468,0.03799840200008475,1997-06-27 00:00:00,2025-03-06 00:00:00,6634 days 00:00:00,100000.0,237600.35709,137.600357,19116.433817,100.0,5973.029485,40.327485,1163 days 00:00:00,18,18,0,0.0,44.444444,44.897673,-18.27994,29.37017,-10.946344,69 days 15:00:00,34 days 16:48:00,1.840246,7644.464283,0.364845,0.120927,1.171161,0.568914
DEEPAKFERT,Success,0.005375631000788417,0.006361846000800142,0.0010126479974132963,0.0264354379978613,0.0393187100016803,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,150742.407182,50.742407,6920.496534,100.0,5347.577516,46.082047,3799 days 00:00:00,18,18,0,0.0,38.888889,51.858485,-21.12532,30.61967,-12.183538,79 days 06:51:25,29 days 08:43:38,1.239158,2819.022621,0.220727,0.050844,1.091834,0.338518
VAKRANGEE,Success,0.0042421910002303775,0.006780907999200281,0.00048567399790044874,0.024822757000947604,0.03647769199960749,2006-04-03 00:00:00,2025-03-06 00:00:00,4629 days 00:00:00,100000.0,61952.569361,-38.047431,428.225241,100.0,2793.541612,59.165828,3527 days 00:00:00,15,15,0,0.0,26.666667,52.206302,-33.841264,34.066298,-13.331059,34 days 12:00:00,27 days 04:21:49,0.728513,-2536.495376,-0.110237,-0.062621,0.946683,-0.147312
BFINVEST,Success,0.0027530580009624828,0.006523736999952234,0.00047647999963373877,0.0261516090031364,0.03603384300004109,2011-01-25 00:00:00,2025-03-06 00:00:00,3475 days 00:00:00,100000.0,147235.274124,47.235274,372.356021,100.0,2192.396394,48.777089,2453 days 00:00:00,8,8,0,0.0,37.5,43.78369,-17.195804,39.303169,-11.338562,46 days 16:00:00,37 days 00:00:00,1.553416,5904.409265,0.29549,0.085022,1.167493,0.509045
KESORAMIND,Success,0.005711272999178618,0.0069409839998115785,0.0007000359983067028,0.0258721019999939,0.03934910799944191,1999-01-01 00:00:00,2025-03-06 00:00:00,6416 days 00:00:00,100000.0,68220.449505,-31.77955,1781.342653,100.0,2243.900442,59.704977,3687 days 00:00:00,17,17,0,0.0,35.294118,38.871781,-28.630179,25.195541,-14.163776,42 days 04:00:00,58 days 17:27:16,0.731672,-1869.385323,-0.032339,-0.036045,0.987001,-0.047562
RELIANCE,Success,0.005807263998576673,0.007904989997769007,0.0006331910008157138,0.025245140997867566,0.039712609999696724,1994-11-03 00:00:00,2025-03-06 00:00:00,7515 days 00:00:00,100000.0,143100.713499,43.100713,7076.064838,100.0,5606.386298,36.349016,2184 days 00:00:00,26,26,0,0.0,38.461538,27.61841,-11.280649,16.805356,-7.107338,26 days 19:12:00,24 days 04:30:00,1.349291,1657.71975,0.210517,0.048306,1.10625,0.319765
MANINDS,Success,0.004159749998507323,0.0068967150000389665,0.000508685003296705,0.024933313998189988,0.03662324800097849,2005-06-24 00:00:00,2025-03-06 00:00:00,4868 days 00:00:00,100000.0,59785.199113,-40.214801,191.422483,100.0,2916.98805,73.402133,4242 days 00:00:00,16,16,0,0.0,25.0,48.968653,-19.310319,34.857457,-13.138471,42 days 00:00:00,32 days 16:00:00,0.730822,-2513.425055,-0.092111,-0.051546,0.959495,-0.136725
JAGRAN,Success,0.005479557999933604,0.011596617001487175,0.0005747040013375226,0.026815856999746757,0.04460042500068084,2006-02-22 00:00:00,2025-03-06 00:00:00,4705 days 00:00:00,100000.0,361343.963175,261.343963,57.165641,100.0,5890.604078,20.468783,1476 days 00:00:00,10,10,0,0.0,60.0,57.270855,-10.676202,31.832915,-8.19113,69 days 08:00:00,32 days 18:00:00,3.185026,26134.396318,0.684641,0.511977,1.371935,1.239928
DIVISLAB,Success,0.004324665998865385,0.006034244997863425,0.0007645379992027301,0.02749487199980649,0.038770102997659706,2003-03-12 00:00:00,2025-03-06 00:00:00,5443 days 00:00:00,100000.0,166712.218236,66.712218,63090.921986,100.0,5046.018062,30.730623,1436 days 00:00:00,17,17,0,0.0,35.294118,39.424324,-12.165418,25.806421,-7.438168,59 days 16:00:00,18 days 10:54:32,1.545825,3924.248132,0.318515,0.113462,1.156603,0.490489
SOBHA,Success,0.0057206419987778645,0.0070670390014129225,0.0005783300002804026,0.025499190000118688,0.038999035001324955,2006-12-20 00:00:00,2025-03-07 00:00:00,4502 days 00:00:00,100000.0,159115.038331,59.115038,40.37069,100.0,3236.581283,46.149028,3571 days 00:00:00,11,11,0,0.0,36.363636,59.15596,-10.521094,35.060011,-9.721113,54 days 00:00:00,16 days 13:42:51,1.560084,5374.094394,0.339486,0.083152,1.192893,0.5572
SCHAEFFLER,Success,0.007474017998902127,0.0061741919998894446,0.0004369570015114732,0.024679081001522718,0.0389056679996429,1996-01-02 00:00:00,2025-03-06 00:00:00,7135 days 00:00:00,100000.0,105115.861897,5.115862,23132.857143,100.0,3814.487363,48.220076,3303 days 00:00:00,14,14,0,0.0,28.571429,38.103625,-11.386438,24.94183,-7.969751,33 days 06:00:00,46 days 04:48:00,1.045078,365.418707,0.076816,0.0053,1.039591,0.118467
AMRUTANJAN,Success,0.005587628998910077,0.006806817000324372,0.00044781600081478246,0.025186361999658402,0.03818653800044558,2009-11-05 00:00:00,2025-03-06 00:00:00,3797 days 00:00:00,100000.0,170115.867786,70.115868,1370.443384,100.0,4044.570515,40.535475,1258 days 00:00:00,12,12,0,0.0,41.666667,35.883836,-18.760221,28.920033,-9.870176,66 days 00:00:00,40 days 10:17:08,1.572277,5842.988982,0.350467,0.129271,1.143914,0.613476
TCIFINANCE,Success,0.004607435999787413,0.005922693999309558,0.0005638160000671633,0.02541573599955882,0.03664927000136231,1999-01-01 00:00:00,2025-03-06 00:00:00,4442 days 00:00:00,100000.0,42137.965171,-57.862035,126.554622,100.0,1720.128385,74.862383,3935 days 00:00:00,15,15,0,0.0,26.666667,82.876857,-59.181918,49.149683,-18.171564,21 days 18:00:00,66 days 13:05:27,0.606397,-3857.468989,-0.002343,-0.091569,0.99915,-0.003542
SANGHVIMOV,Success,0.005560128000070108,0.006416691998310853,0.0005629799998132512,0.025446874999033753,0.038163632998475805,2007-01-24 00:00:00,2025-03-06 00:00:00,4476 days 00:00:00,100000.0,54348.309764,-45.65169,169.448561,100.0,1613.282052,59.953028,4310 days 00:00:00,14,14,0,0.0,21.428571,37.940088,-22.489948,33.539276,-12.427697,47 days 00:00:00,24 days 08:43:38,0.495807,-3260.835017,-0.168891,-0.080909,0.919985,-0.247839
JPPOWER,Success,0.0041273489987361245,0.0063200429976859596,0.00047642499703215435,0.024856811000063317,0.0359474990000308,2010-01-08 00:00:00,2025-03-06 00:00:00,3754 days 00:00:00,100000.0,55709.753738,-44.290246,-83.212308,100.0,1196.715421,54.329031,3004 days 00:00:00,7,7,0,0.0,14.285714,26.954133,-15.575341,26.954133,-12.820431,10 days 00:00:00,35 days 08:00:00,0.349571,-6327.178037,-0.358138,-0.101775,0.820653,-0.509313
CENTURYPLY,Success,0.004861552999500418,0.0069247419996827375,0.0005030749998695683,0.02502838399959728,0.03745160700054839,2006-03-23 00:00:00,2025-03-06 00:00:00,4681 days 00:00:00,100000.0,111736.070594,11.736071,3582.5117,100.0,2308.206324,39.064941,813 days 00:00:00,11,11,0,0.0,36.363636,32.511753,-15.853482,24.907011,-10.434651,33 days 06:00:00,33 days 06:51:25,1.145637,1066.915509,0.131812,0.022246,1.074933,0.190602
3IINFOLTD,Success,0.006167335999634815,0.006007597999996506,0.0005589649990724865,0.026060699001391185,0.038940100002946565,2005-04-22 00:00:00,2025-03-06 00:00:00,4877 days 00:00:00,100000.0,214646.164313,114.646164,-95.039755,100.0,4494.623743,58.000927,1733 days 00:00:00,13,13,0,0.0,46.153846,48.26881,-20.297824,37.576055,-14.952008,49 days 00:00:00,73 days 06:51:25,1.578273,8818.935716,0.352792,0.101431,1.133159,0.588703
UNIENTER,Success,0.00579055400157813,0.006122540999058401,0.0005847790016559884,0.025855174997559516,0.03850520699779736,2004-01-23 00:00:00,2025-03-06 00:00:00,4887 days 00:00:00,100000.0,53077.323849,-46.922676,319.601163,100.0,879.645829,63.406303,4161 days 00:00:00,8,7,1,3305.070301,14.285714,32.240367,-20.840976,32.240367,-14.98866,82 days 00:00:00,16 days 04:00:00,0.194463,-7175.39235,-0.098158,-0.072875,0.966092,-0.141155
NECLIFE,Success,0.005340715997590451,0.006053907000023173,0.0004868340001848992,0.02488391400038381,0.0369118710004841,2005-07-18 00:00:00,2025-03-06 00:00:00,4804 days 00:00:00,100000.0,35521.062186,-64.478938,9.919258,100.0,1958.594194,68.38483,2558 days 00:00:00,15,15,0,0.0,13.333333,42.602498,-17.76292,40.541501,-12.331773,34 days 12:00:00,28 days 05:32:18,0.411192,-4298.595854,-0.322822,-0.110592,0.848535,-0.476579
COMPUSOFT,Success,0.004205127999739489,0.007551791000878438,0.00044016700121574104,0.02537834900067537,0.037726988000940764,2012-03-02 00:00:00,2025-03-06 00:00:00,3218 days 00:00:00,100000.0,130738.083317,30.738083,49.692308,100.0,863.186752,36.800415,762 days 00:00:00,4,4,0,0.0,50.0,50.345085,-16.128347,36.712608,-15.938982,42 days 12:00:00,72 days 00:00:00,1.855039,7684.520829,0.25989,0.083878,1.152591,0.431356
SOMANYCERA,Success,0.006301516998064471,0.006148595999547979,0.0005837749995407648,0.026085849000082817,0.03930288099945756,1995-11-22 00:00:00,2025-03-06 00:00:00,6777 days 00:00:00,100000.0,106576.165479,6.576165,694.383147,100.0,3545.490445,37.54908,2747 days 00:00:00,17,17,0,0.0,35.294118,48.274533,-21.685557,32.328149,-13.415264,40 days 08:00:00,24 days 21:49:05,1.040824,386.833263,0.101165,0.009151,1.054746,0.153096
SUPREMEINF,Success,0.003404228002182208,0.006039644998963922,0.0005893779998586979,0.02579999199951999,0.036048342000867706,2007-10-18 00:00:00,2025-03-06 00:00:00,4110 days 00:00:00,100000.0,107911.50671,7.911507,-52.027416,100.0,2450.523029,63.969773,2882 days 00:00:00,12,12,0,0.0,41.666667,42.835579,-18.291949,27.302972,-14.716294,25 days 14:24:00,25 days 06:51:25,1.069238,659.292226,0.119564,0.010606,1.065071,0.179102
GRANULES,Success,0.00539784300053725,0.006058335999114206,0.0004684870000346564,0.025697379998746328,0.03781960800188244,2005-06-20 00:00:00,2025-03-06 00:00:00,4872 days 00:00:00,100000.0,88858.162162,-11.141838,4643.158905,100.0,2194.001727,46.457876,2243 days 00:00:00,13,13,0,0.0,30.769231,34.550183,-13.50648,24.207987,-10.298638,26 days 18:00:00,60 days 13:20:00,0.864816,-857.064449,0.00531,-0.018965,1.002165,0.008021
SUNDARAM,Success,0.003459638999629533,0.007103613002982456,0.00043960299808532,0.025212322998413583,0.03644182900097803,2010-06-02 00:00:00,2025-03-06 00:00:00,3657 days 00:00:00,100000.0,36613.903507,-63.386096,-86.63353,100.0,941.120168,65.5881,2080 days 00:00:00,7,7,0,0.0,0.0,-5.360129,-18.898685,,-13.272794,,26 days 06:51:25,0.0,-9055.156642,-0.64935,-0.14548,0.67873,-0.859121
INDBANK,Success,0.003611200001614634,0.00593677500000922,0.0005283860009512864,0.025545231001160573,0.035775847998593235,2008-10-08 00:00:00,2025-03-06 00:00:00,3996 days 00:00:00,100000.0,80554.471113,-19.445529,166.885246,100.0,2167.319561,47.502972,1748 days 00:00:00,11,11,0,0.0,27.272727,65.946876,-20.890399,51.254451,-16.550734,66 days 00:00:00,28 days 21:00:00,0.862703,-1767.775353,0.023453,-0.041171,1.011581,0.042262
ALKYLAMINE,Success,0.0059022559980803635,0.00610638500074856,0.0005620800002361648,0.025764965001144446,0.03860503099713242,1999-01-01 00:00:00,2025-03-06 00:00:00,4662 days 00:00:00,100000.0,48281.157163,-51.718843,24832.390792,100.0,893.529824,64.5675,4555 days 00:00:00,7,7,0,0.0,14.285714,23.192996,-34.654103,23.192996,-13.810398,16 days 00:00:00,49 days 04:00:00,0.194448,-7388.40612,-0.235045,-0.085821,0.875842,-0.325305
KAKATCEM,Success,0.00584911700207158,0.006056531998183345,0.00043238899888820015,0.02518993400008185,0.03769090100104222,1999-01-01 00:00:00,2025-03-06 00:00:00,6273 days 00:00:00,100000.0,49705.464126,-50.294536,704.0,100.0,1936.410264,64.615893,6073 days 00:00:00,14,14,0,0.0,21.428571,38.686434,-17.027644,32.814061,-13.091818,44 days 00:00:00,34 days 21:49:05,0.532671,-3592.466848,-0.199199,-0.061686,0.901574,-0.28893
VEDL,Success,0.006712595000863075,0.00668031000168412,0.0004740980002679862,0.025960964998375857,0.03996436099987477,1994-11-09 00:00:00,2025-03-06 00:00:00,7203 days 00:00:00,100000.0,394796.945801,294.796946,3693.325221,100.0,7781.405495,44.876687,3240 days 00:00:00,21,21,0,0.0,47.619048,40.89151,-17.090551,28.605108,-9.644522,40 days 07:12:00,20 days 06:32:43,2.739924,14037.9498,0.530633,0.16058,1.300806,0.895756
GRINDWELL,Success,0.004501216000790009,0.005923649001488229,0.0005393540013756137,0.026067750000947854,0.03717354900072678,2006-09-11 00:00:00,2025-03-06 00:00:00,4566 days 00:00:00,100000.0,79367.11805,-20.632882,2242.952522,100.0,1376.05978,32.436915,3358 days 00:00:00,7,7,0,0.0,14.285714,27.132178,-8.753296,27.132178,-7.554067,36 days 00:00:00,31 days 08:00:00,0.548352,-2947.554564,-0.170521,-0.056427,0.886136,-0.274709
BFUTILITIE,Success,0.0045407610014081,0.005896755999856396,0.0005332449982233811,0.025526114000967937,0.03663631100062048,2007-05-03 00:00:00,2025-03-06 00:00:00,4413 days 00:00:00,100000.0,99402.949274,-0.597051,-62.766522,100.0,983.627832,59.108306,4143 days 00:00:00,7,7,0,0.0,28.571429,51.837411,-15.499119,42.317745,-13.173531,107 days 00:00:00,51 days 00:00:00,0.988218,-85.292961,0.091634,-0.000838,1.042133,0.140774
BERGEPAINT,Success,0.005875702998309862,0.006130928999482421,0.00043698599984054454,0.025597458999982337,0.03818031300033908,1995-05-15 00:00:00,2025-03-06 00:00:00,7293 days 00:00:00,100000.0,392389.249017,292.389249,60071.88533,100.0,11576.008978,40.06531,1067 days 00:00:00,26,26,0,0.0,46.153846,45.059737,-14.145817,25.575256,-9.021585,69 days 00:00:00,24 days 22:17:08,2.140072,11245.740347,0.457431,0.176748,1.199489,0.755131
ADANIPORTS,Success,0.005045985002652742,0.006523438001750037,0.0004440539996721782,0.025592343001335394,0.03776146300151595,2007-11-27 00:00:00,2025-03-06 00:00:00,4267 days 00:00:00,100000.0,78446.42872,-21.553571,489.988564,100.0,1892.565193,40.082672,3556 days 00:00:00,12,12,0,0.0,25.0,22.991552,-13.941554,19.852315,-8.321424,34 days 16:00:00,25 days 10:39:59,0.660054,-1796.13094,-0.103382,-0.051272,0.947566,-0.15157
SAKUMA,Success,0.004234233001625398,0.005821040998853277,0.0005324199992173817,0.026305752999178367,0.03703990899884957,2006-03-08 00:00:00,2025-03-06 00:00:00,4646 days 00:00:00,100000.0,109838.513586,9.838514,211.168967,100.0,1280.108439,51.363891,2874 days 00:00:00,8,8,0,0.0,37.5,41.895875,-18.484044,34.370144,-14.542603,45 days 08:00:00,33 days 19:12:00,1.159115,1229.814198,0.128998,0.014406,1.081431,0.209336
PSB,Success,0.003313212000648491,0.005804892000014661,0.0005339489980542567,0.026146109998080647,0.03595128099914291,2010-12-30 00:00:00,2025-03-07 00:00:00,3510 days 00:00:00,100000.0,101934.943037,1.934943,-67.125442,100.0,1614.730336,25.893365,2411 days 00:00:00,8,8,0,0.0,37.5,23.473604,-14.980984,20.430494,-10.142851,24 days 08:00:00,36 days 19:12:00,1.035348,241.86788,0.082461,0.007704,1.046269,0.122018
TRIVENI,Success,0.004509355003392557,0.006026271003065631,0.000425067002652213,0.025810099999944214,0.03702237600009539,2005-12-13 00:00:00,2025-03-06 00:00:00,4754 days 00:00:00,100000.0,207345.666372,107.345666,1311.526636,100.0,2423.462504,46.477476,2862 days 00:00:00,10,10,0,0.0,50.0,35.653602,-16.064349,30.748831,-11.43713,74 days 19:12:00,45 days 00:00:00,2.670653,10734.566637,0.399886,0.123897,1.180936,0.650403
